OTU ID,Blackberry root,Blackberry rhizosphere,Blueberry root,Blueberry rhizosphere
"D_0__Bacteria,D_1__Patescibacteria,D_2__ABY1,D_3__Candidatus Magasanikbacteria,D_4__uncultured bacterium,D_5__uncultured bacterium",0,1,1,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__KI89A clade,D_4__uncultured bacterium,D_5__uncultured bacterium",1,1,0,1
"D_0__Bacteria,D_1__Planctomycetes,D_2__Phycisphaerae,D_3__Tepidisphaerales,D_4__WD2101 soil group,D_5__uncultured eubacterium WD283",0,0,1,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Salinisphaerales,D_4__Solimonadaceae,__",0,1,0,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodospirillales,D_4__Magnetospiraceae,D_5__uncultured",1,1,1,1
"D_0__Bacteria,D_1__Chloroflexi,D_2__Dehalococcoidia,D_3__S085,__,__",0,1,1,1
"D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__NS11-12 marine group,D_5__uncultured bacterium",1,1,0,1
"D_0__Bacteria,D_1__Chloroflexi,D_2__Dehalococcoidia,D_3__S085,D_4__uncultured bacterium,D_5__uncultured bacterium",1,1,0,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__Polyangiaceae,D_5__Aetherobacter",1,1,1,1
"D_0__Bacteria,D_1__Cyanobacteria,D_2__Melainabacteria,D_3__Obscuribacterales,D_4__metagenome,D_5__metagenome",1,1,1,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__Nannocystaceae,D_5__Nannocystis",1,1,0,1
"D_0__Bacteria,D_1__Verrucomicrobia,D_2__Verrucomicrobiae,D_3__S-BQ2-57 soil group,D_4__metagenome,D_5__metagenome",0,1,0,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodospirillales,D_4__Magnetospirillaceae,D_5__uncultured",1,1,1,1
"D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__Candidatus Zambryskibacteria,__,__",0,1,0,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__KD3-10,D_5__metagenome",1,1,1,1
"D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Frankiales,D_4__Cryptosporangiaceae,D_5__Cryptosporangium",1,1,1,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__TRA3-20,D_5__uncultured bacterium",0,1,0,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Polymorphobacter",0,1,1,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__TRA3-20,Ambiguous_taxa",0,1,0,1
"D_0__Bacteria,D_1__WPS-2,__,__,__,__",0,1,0,1
"D_0__Bacteria,D_1__Planctomycetes,D_2__Phycisphaerae,D_3__Tepidisphaerales,D_4__Tepidisphaeraceae,D_5__Tepidisphaera",1,1,1,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__P3OB-42,D_5__uncultured Archangiaceae bacterium",0,1,0,1
"D_0__Bacteria,D_1__Planctomycetes,D_2__OM190,D_3__planctomycete A-2,D_4__planctomycete A-2,D_5__planctomycete A-2",1,1,0,1
"D_0__Bacteria,D_1__Acidobacteria,D_2__Subgroup 6,D_3__uncultured microorganism,D_4__uncultured microorganism,D_5__uncultured microorganism",0,1,0,1
"D_0__Bacteria,D_1__Chloroflexi,D_2__Ktedonobacteria,D_3__Ktedonobacterales,D_4__JG30-KF-AS9,Ambiguous_taxa",1,1,1,1
"D_0__Bacteria,D_1__Elusimicrobia,D_2__Lineage IIa,D_3__uncultured actinobacterium,D_4__uncultured actinobacterium,D_5__uncultured actinobacterium",0,0,0,1
"D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Pseudonocardiales,D_4__Pseudonocardiaceae,D_5__Kutzneria",1,1,1,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__uncultured,D_4__uncultured Rhodospirillaceae bacterium,D_5__uncultured Rhodospirillaceae bacterium",0,1,1,1
"D_0__Bacteria,D_1__Actinobacteria,D_2__Acidimicrobiia,D_3__Microtrichales,D_4__Ilumatobacteraceae,D_5__Ilumatobacter",1,1,0,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__uncultured,D_4__uncultured bacterium,D_5__uncultured bacterium",1,1,1,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Oligoflexales,D_4__0319-6G20,D_5__uncultured soil bacterium",1,1,1,1
"D_0__Bacteria,D_1__Dependentiae,D_2__Babeliae,D_3__Babeliales,D_4__uncultured bacterium,D_5__uncultured bacterium",1,1,1,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales,D_4__Cellvibrionaceae,D_5__Cellvibrio",1,1,1,1
"D_0__Bacteria,D_1__Patescibacteria,D_2__ABY1,D_3__Candidatus Kerfeldbacteria,D_4__uncultured bacterium,D_5__uncultured bacterium",0,1,0,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Salinisphaerales,D_4__Solimonadaceae,D_5__Alkanibacter",1,1,1,1
"D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Frankiales,D_4__Frankiaceae,D_5__Frankia",1,1,1,1
"D_0__Bacteria,D_1__Chloroflexi,D_2__Ktedonobacteria,D_3__Ktedonobacterales,D_4__Ktedonobacteraceae,D_5__JG30a-KF-32",0,1,0,1
"D_0__Bacteria,D_1__Actinobacteria,D_2__Acidimicrobiia,D_3__IMCC26256,D_4__uncultured thermal soil bacterium,D_5__uncultured thermal soil bacterium",0,0,0,1
"D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__NS9 marine group,D_5__uncultured Bacteroidetes bacterium",0,1,0,1
"D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteriia,D_3__Acidobacteriales,D_4__Acidobacteriaceae (Subgroup 1),D_5__Terriglobus",1,1,1,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__MBNT15,D_4__uncultured bacterium,D_5__uncultured bacterium",1,1,1,1
"D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__37-13,D_5__uncultured Sphingobacteriales bacterium",0,1,1,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__R7C24,D_4__uncultured gamma proteobacterium,D_5__uncultured gamma proteobacterium",0,0,1,1
"D_0__Bacteria,D_1__Verrucomicrobia,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Opitutaceae,D_5__IMCC26134",0,0,1,1
"D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__uncultured,D_5__metagenome",0,1,1,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Nitrosomonadaceae,D_5__uncultured",1,1,0,1
"D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Micromonosporales,D_4__Micromonosporaceae,D_5__Asanoa",0,0,0,1
"D_0__Bacteria,D_1__Chloroflexi,__,__,__,__",1,1,1,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Pelomonas",1,1,1,1
"D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteriia,D_3__Subgroup 13,D_4__uncultured bacterium,D_5__uncultured bacterium",0,1,0,1
"D_0__Bacteria,D_1__Verrucomicrobia,D_2__Verrucomicrobiae,D_3__Verrucomicrobiales,D_4__Verrucomicrobiaceae,D_5__Prosthecobacter",1,1,1,1
"D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Kineosporiales,D_4__Kineosporiaceae,__",0,0,0,1
"D_0__Bacteria,D_1__Latescibacteria,__,__,__,__",0,1,0,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Oligoflexales,D_4__0319-6G20,D_5__uncultured Roseobacter sp.",1,1,1,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Salinisphaerales,D_4__Solimonadaceae,D_5__Polycyclovorans",0,1,0,1
"D_0__Bacteria,D_1__Cyanobacteria,D_2__Melainabacteria,D_3__Obscuribacterales,Ambiguous_taxa,Ambiguous_taxa",1,1,0,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Sphingobium",1,1,1,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Oligoflexales,D_4__0319-6G20,D_5__uncultured delta proteobacterium",0,1,1,1
"D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__AKYH767,D_5__uncultured bacterium PHOS-HE51",0,1,1,1
"D_0__Bacteria,D_1__Chloroflexi,D_2__Chloroflexia,D_3__Kallotenuales,D_4__AKIW781,D_5__uncultured soil bacterium",1,1,0,1
"D_0__Bacteria,D_1__Chloroflexi,D_2__TK10,D_3__uncultured Chloroflexus sp.,D_4__uncultured Chloroflexus sp.,D_5__uncultured Chloroflexus sp.",1,0,0,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__RCP2-54,D_4__uncultured Syntrophobacterales bacterium,D_5__uncultured Syntrophobacterales bacterium",0,1,0,1
"Unassigned,__,__,__,__,__",1,1,1,1
"D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteriia,D_3__Solibacterales,D_4__Solibacteraceae (Subgroup 3),__",0,1,0,1
"D_0__Bacteria,D_1__Chloroflexi,D_2__JG30-KF-CM66,D_3__metagenome,D_4__metagenome,D_5__metagenome",0,1,0,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales,D_4__Acetobacterales Incertae Sedis,D_5__uncultured",1,1,1,1
"D_0__Bacteria,D_1__Verrucomicrobia,D_2__Verrucomicrobiae,D_3__Chthoniobacterales,D_4__Terrimicrobiaceae,D_5__Terrimicrobium",1,1,1,1
"D_0__Bacteria,D_1__Planctomycetes,D_2__vadinHA49,D_3__bacterium UW 659-2-F09,D_4__bacterium UW 659-2-F09,D_5__bacterium UW 659-2-F09",0,1,0,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Xanthomonadales,D_4__Xanthomonadaceae,D_5__Lysobacter",1,1,0,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__mle1-27,D_5__uncultured proteobacterium",1,1,1,1
"D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Pseudonocardiales,D_4__Pseudonocardiaceae,D_5__Kibdelosporangium",0,0,0,1
"D_0__Bacteria,D_1__FBP,D_2__uncultured Carnobacterium sp.,D_3__uncultured Carnobacterium sp.,D_4__uncultured Carnobacterium sp.,D_5__uncultured Carnobacterium sp.",0,0,0,1
"D_0__Bacteria,D_1__Bacteroidetes,D_2__Ignavibacteria,D_3__SJA-28,D_4__uncultured bacterium,D_5__uncultured bacterium",1,1,0,1
"D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales,D_4__Dysgonomonadaceae,D_5__Dysgonomonas",0,0,0,1
"D_0__Bacteria,D_1__Acidobacteria,D_2__Subgroup 6,D_3__uncultivated soil bacterium clone C112,D_4__uncultivated soil bacterium clone C112,D_5__uncultivated soil bacterium clone C112",0,1,0,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__SC-I-84,D_5__uncultured beta proteobacterium",1,1,0,1
"D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteriia,D_3__Subgroup 2,D_4__bacterium enrichment culture clone heteroC52_4W,D_5__bacterium enrichment culture clone heteroC52_4W",0,1,0,1
"D_0__Bacteria,D_1__Elusimicrobia,D_2__Lineage IIa,D_3__actinobacterium YJF1-30,D_4__actinobacterium YJF1-30,D_5__actinobacterium YJF1-30",0,1,0,1
"D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Glycomycetales,D_4__Glycomycetaceae,D_5__uncultured",0,0,1,1
"D_0__Bacteria,D_1__Acidobacteria,D_2__Blastocatellia (Subgroup 4),D_3__11-24,D_4__uncultured bacterium,D_5__uncultured bacterium",1,1,0,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales,D_4__Halieaceae,D_5__OM60(NOR5) clade",0,1,0,1
"D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__NS11-12 marine group,D_5__uncultured Cytophagales bacterium",1,0,0,1
"D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__NS11-12 marine group,__",1,1,0,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__PLTA13,D_4__metagenome,D_5__metagenome",1,1,0,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales,D_4__Midichloriaceae,D_5__Candidatus Jidaibacter",1,1,0,1
"D_0__Bacteria,D_1__Patescibacteria,D_2__Saccharimonadia,D_3__Saccharimonadales,D_4__Saccharimonadaceae,__",0,0,0,1
"D_0__Bacteria,D_1__Dependentiae,D_2__Babeliae,D_3__Babeliales,__,__",1,1,1,1
"D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Cytophagales,D_4__Spirosomaceae,D_5__Dyadobacter",1,1,1,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Azospirillales,D_4__Azospirillaceae,D_5__Azospirillum",1,1,1,1
"D_0__Bacteria,D_1__Actinobacteria,D_2__Thermoleophilia,D_3__Gaiellales,D_4__uncultured,D_5__bacterium Ellin6517",1,1,1,1
"D_0__Bacteria,D_1__Acidobacteria,D_2__Holophagae,D_3__Subgroup 7,D_4__uncultured proteobacterium,D_5__uncultured proteobacterium",1,1,0,1
"D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Micromonosporales,D_4__Micromonosporaceae,D_5__uncultured",0,1,1,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales,D_4__Acetobacteraceae,D_5__uncultured forest soil bacterium",0,0,0,1
"D_0__Bacteria,D_1__Elusimicrobia,D_2__Lineage IIb,D_3__uncultured soil bacterium,D_4__uncultured soil bacterium,D_5__uncultured soil bacterium",0,1,0,1
"D_0__Bacteria,D_1__WPS-2,D_2__metagenome,D_3__metagenome,D_4__metagenome,D_5__metagenome",1,1,0,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__Pseudohongiellaceae,D_5__BIyi10",0,1,0,1
"D_0__Bacteria,D_1__Bacteroidetes,D_2__Ignavibacteria,D_3__OPB56,D_4__metagenome,D_5__metagenome",1,1,0,1
"D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Gemmatales,D_4__Gemmataceae,__",0,1,1,1
"D_0__Bacteria,D_1__Actinobacteria,D_2__Acidimicrobiia,D_3__Acidimicrobiales,D_4__Acidimicrobiaceae,D_5__uncultured",0,1,1,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__SAR324 clade(Marine group B),D_4__metagenome,D_5__metagenome",0,1,0,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__VHS-B3-70,D_5__uncultured bacterium",0,0,0,1
"D_0__Bacteria,D_1__Patescibacteria,D_2__Saccharimonadia,D_3__Saccharimonadales,D_4__soil bacterium WF55,D_5__soil bacterium WF55",0,1,1,1
"D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Propionibacteriales,D_4__Nocardioidaceae,D_5__Aeromicrobium",1,1,1,1
"D_0__Bacteria,D_1__Chlamydiae,D_2__Chlamydiae,D_3__Chlamydiales,D_4__Simkaniaceae,D_5__Candidatus Renichlamydia",0,0,0,1
"D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Micrococcales,D_4__Demequinaceae,D_5__Demequina",0,1,1,1
"D_0__Bacteria,D_1__Planctomycetes,D_2__OM190,D_3__metagenome,D_4__metagenome,D_5__metagenome",0,1,0,1
"D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,__,__,__",0,1,1,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__mle1-27,D_5__metagenome",0,1,0,1
"D_0__Bacteria,D_1__Armatimonadetes,D_2__Armatimonadia,D_3__Armatimonadales,D_4__uncultured bacterium,D_5__uncultured bacterium",1,1,1,1
"D_0__Bacteria,D_1__Acidobacteria,D_2__Subgroup 22,D_3__uncultured proteobacterium,D_4__uncultured proteobacterium,D_5__uncultured proteobacterium",0,1,1,1
"D_0__Bacteria,D_1__Actinobacteria,D_2__Acidimicrobiia,D_3__IMCC26256,D_4__actinobacterium BGR 88,D_5__actinobacterium BGR 88",0,0,1,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__B1-7BS,D_5__uncultured bacterium",0,1,1,1
"D_0__Bacteria,D_1__Patescibacteria,D_2__ABY1,D_3__Candidatus Uhrbacteria,__,__",0,0,0,1
"D_0__Bacteria,D_1__Acidobacteria,D_2__Subgroup 6,D_3__uncultured Acidobacteriales bacterium,D_4__uncultured Acidobacteriales bacterium,D_5__uncultured Acidobacteriales bacterium",0,1,0,1
"D_0__Bacteria,D_1__Actinobacteria,D_2__Thermoleophilia,D_3__Solirubrobacterales,D_4__67-14,D_5__uncultured Rubrobacteria bacterium",0,1,0,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Micavibrionales,D_4__uncultured,D_5__uncultured bacterium",1,1,1,1
"D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__Candidatus Adlerbacteria,__,__",1,1,1,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Parvibaculales,D_4__Parvibaculaceae,D_5__Parvibaculum",1,1,1,1
"D_0__Bacteria,D_1__Planctomycetes,D_2__vadinHA49,D_3__uncultured Planctomycetales bacterium,D_4__uncultured Planctomycetales bacterium,D_5__uncultured Planctomycetales bacterium",0,1,0,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Holosporales,D_4__Holosporaceae,D_5__uncultured",1,1,1,1
"D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__Paenibacillus",0,1,1,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__CCD24,D_4__uncultured bacterium,D_5__uncultured bacterium",1,1,1,1
"D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Chitinophagaceae,D_5__Flavihumibacter",0,1,0,1
"D_0__Bacteria,D_1__Chloroflexi,D_2__JG30-KF-CM66,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa",0,1,0,1
"D_0__Bacteria,D_1__Acidobacteria,D_2__Subgroup 6,D_3__uncultured Geothrix sp.,D_4__uncultured Geothrix sp.,D_5__uncultured Geothrix sp.",0,0,0,1
"D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Frankiales,D_4__Geodermatophilaceae,D_5__Blastococcus",1,1,0,1
"D_0__Bacteria,D_1__Chlamydiae,D_2__Chlamydiae,D_3__Chlamydiales,D_4__Simkaniaceae,D_5__Ga0074140",1,1,1,1
"D_0__Bacteria,D_1__Verrucomicrobia,D_2__Verrucomicrobiae,D_3__Verrucomicrobiales,D_4__Verrucomicrobiaceae,__",0,1,1,1
"D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,__,__,__",1,1,0,1
"D_0__Bacteria,D_1__Chloroflexi,D_2__Chloroflexia,D_3__Thermomicrobiales,D_4__Thermomicrobiaceae,D_5__Nitrolancea",0,0,0,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Nitrosomonadaceae,D_5__GOUTA6",0,1,1,1
"D_0__Bacteria,D_1__Chloroflexi,D_2__Gitt-GS-136,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa",0,1,0,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ideonella",1,1,1,1
"D_0__Bacteria,D_1__Acidobacteria,D_2__Subgroup 6,D_3__uncultured Holophagae bacterium,D_4__uncultured Holophagae bacterium,D_5__uncultured Holophagae bacterium",0,1,0,1
"D_0__Bacteria,D_1__Chlamydiae,D_2__Chlamydiae,D_3__Chlamydiales,D_4__Parachlamydiaceae,D_5__uncultured",1,1,1,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Beijerinckiaceae,D_5__Psychroglaciecola",1,1,0,1
"D_0__Bacteria,D_1__Armatimonadetes,D_2__Fimbriimonadia,D_3__Fimbriimonadales,D_4__Fimbriimonadaceae,D_5__Fimbriimonas",0,1,1,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Oligoflexales,D_4__Oligoflexaceae,D_5__Oligoflexus",1,1,0,1
"D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Pseudonocardiales,D_4__Pseudonocardiaceae,D_5__Actinomycetospora",0,1,1,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,D_5__Cereibacter",1,1,0,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Gallionellaceae,__",0,0,1,1
"D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Gemmatales,D_4__Gemmataceae,D_5__Zavarzinella",1,1,1,1
"D_0__Bacteria,D_1__Planctomycetes,D_2__Phycisphaerae,D_3__Tepidisphaerales,D_4__CPla-3 termite group,__",0,0,0,1
"D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__Candidatus Kaiserbacteria,D_4__uncultured Parcubacteria group bacterium,D_5__uncultured Parcubacteria group bacterium",0,1,0,1
"D_0__Bacteria,D_1__Patescibacteria,D_2__Saccharimonadia,D_3__Saccharimonadales,D_4__metagenome,D_5__metagenome",1,1,0,1
"D_0__Bacteria,D_1__Chlamydiae,D_2__Chlamydiae,D_3__Chlamydiales,D_4__cvE6,D_5__uncultured Chlamydia sp.",0,0,1,1
"D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__LiUU-11-161,__",0,0,0,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__MBNT15,__,__",0,1,0,1
"D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Catenulisporales,D_4__Catenulisporaceae,D_5__Catenulispora",1,1,1,1
"D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Propionibacteriales,D_4__Propionibacteriaceae,__",0,1,0,1
"D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__Caldilineales,D_4__Caldilineaceae,D_5__uncultured",0,1,1,1
"D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Chitinophagaceae,D_5__Filimonas",1,1,0,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__Archangiaceae,Ambiguous_taxa",0,1,0,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Elsterales,D_4__URHD0088,D_5__uncultured Rhodospirillaceae bacterium",0,0,0,1
"D_0__Bacteria,D_1__Acidobacteria,D_2__Subgroup 5,D_3__metagenome,D_4__metagenome,D_5__metagenome",0,1,0,1
"D_0__Bacteria,D_1__Acidobacteria,D_2__Subgroup 22,D_3__uncultured bacterium,D_4__uncultured bacterium,D_5__uncultured bacterium",0,1,1,1
"D_0__Archaea,D_1__Thaumarchaeota,D_2__Group 1.1c,D_3__uncultured crenarchaeote,D_4__uncultured crenarchaeote,D_5__uncultured crenarchaeote",0,1,0,1
"D_0__Bacteria,D_1__Actinobacteria,D_2__Acidimicrobiia,D_3__uncultured,D_4__uncultured Iamia sp.,D_5__uncultured Iamia sp.",0,1,0,1
"D_0__Bacteria,D_1__Kiritimatiellaeota,D_2__Kiritimatiellae,D_3__WCHB1-41,D_4__uncultured verrucomicrobium DEV045,D_5__uncultured verrucomicrobium DEV045",0,1,0,1
"D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Crocinitomicaceae,D_5__Fluviicola",1,1,0,1
"D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__uncultured,Ambiguous_taxa",1,1,1,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__B1-7BS,__",0,0,0,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Xanthomonadales,__,__",0,1,0,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__P3OB-42,__",0,0,1,1
"D_0__Bacteria,D_1__Cyanobacteria,D_2__Sericytochromatia,D_3__uncultured bacterium,D_4__uncultured bacterium,D_5__uncultured bacterium",0,1,1,1
"D_0__Bacteria,D_1__Patescibacteria,D_2__Gracilibacteria,D_3__Absconditabacteriales (SR1),D_4__uncultured candidate division SR1 bacterium,D_5__uncultured candidate division SR1 bacterium",0,1,0,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales,D_4__SM1B06,D_5__uncultured bacterium",0,0,0,1
"D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__MSB-4B10,D_5__uncultured bacterium",0,1,0,1
"D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__Anaerolineales,D_4__Anaerolineaceae,D_5__uncultured",0,1,1,1
"D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__Candidatus Staskawiczbacteria,D_4__uncultured soil bacterium,D_5__uncultured soil bacterium",0,1,0,1
"D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__GWA2-38-13b,D_4__uncultured bacterium,D_5__uncultured bacterium",0,0,0,1
